Gm2ganglioside accumulation,101,0.038921002
Abnormal number of teeth,101,0.038921002
Deviated nasal septum,101,0.038921002
Rounded columella,101,0.038921002
Bone Resorption,101,0.038921002
Pulmonary artery wall hypertrophy,101,0.038921002
Choledochal Cyst,101,0.038921002
INTERSTITIAL LUNG DISEASE NEPHROTIC SYNDROME AND EPIDERMOLYSIS BULLOSA CONGENITAL,101,0.038921002
Cocaine withdrawal,101,0.038921002
46 XX Disorders of Sex Development,100,0.038535645
Disturbance of consciousness,100,0.038535645
Cessation of head growth,100,0.038535645
Pleural effusion disorder,100,0.038535645
Protein avoidance,100,0.038535645
WILMS TUMOR SUSCEPTIBILITY TO,100,0.038535645
Glucocorticoid Receptor Deficiency,100,0.038535645
Abnormal testosterone level,100,0.038535645
Growth HormoneSecreting Pituitary Adenoma,100,0.038535645
Serum testosterone level abnormal,100,0.038535645
Pili Torti,100,0.038535645
Hemolysis (disorder),100,0.038535645
Hypertensive crisis,100,0.038535645
Takayasu Arteritis,100,0.038535645
Decreased serum progesterone,100,0.038535645
Stiff skin,100,0.038535645
Nephrogenic Fibrosing Dermopathy,100,0.038535645
Cherry red spot of the macula,100,0.038535645
Anemia Hemolytic Congenital Nonspherocytic,100,0.038535645
Fingernail dysplasia,100,0.038535645
Enlarged epiphyses,99,0.038150289
Uric acid concentration in urine above normal,99,0.038150289
Hypoplastic palate,99,0.038150289
Severe intrauterine growth retardation,99,0.038150289
Renal steatosis,99,0.038150289
Meningocele,99,0.038150289
Broad metatarsals,99,0.038150289
Widened metatarsal shaft,99,0.038150289
Intermenstrual heavy bleeding,99,0.038150289
Hypoplastic pubic rami,99,0.038150289
Short hard palate,99,0.038150289
Progressive spastic paraplegia,99,0.038150289
Single umbilical artery,99,0.038150289
Prostatic Neoplasms CastrationResistant,99,0.038150289
Pituitary stalk interruption syndrome,99,0.038150289
Short palate,99,0.038150289
Truncus Arteriosus Persistent,99,0.038150289
Small genitalia,99,0.038150289
Recurrent hypoglycemia,98,0.037764933
MITOCHONDRIAL COMPLEX III DEFICIENCY (disorder),98,0.037764933
Cleft face,98,0.037764933
Thyroid carcinoma,98,0.037764933
Thickening of glomerular basement membrane,98,0.037764933
InsulinLike Growth Factor I Deficiency,98,0.037764933
Diarrhea intractable,98,0.037764933
Congenital coloboma of iris,98,0.037764933
Propionic acidemia,98,0.037764933
Absent pubic hair,98,0.037764933
Hyperesthesia,98,0.037764933
Coloboma of lens,98,0.037764933
Premature tooth eruption,98,0.037764933
Heterotaxy Syndrome,98,0.037764933
Night sweats,98,0.037764933
Mitral Valve Stenosis,98,0.037764933
Congenital posterior urethral valves,98,0.037764933
Squamous Cell Neoplasms,98,0.037764933
ACTIVATED PI3KDELTA SYNDROME,98,0.037764933
Autoamputation,98,0.037764933
Orchitis,98,0.037764933
addicted to cocaine,98,0.037764933
Herpes encephalitis,98,0.037764933
Propionic acidemia type II,98,0.037764933
Anterior pituitary agenesis,98,0.037764933
Severe Combined Immunodeficiency Autosomal Recessive T CellNegative B CellPositive NK CellNegative,98,0.037764933
Stenosis of nasolacrimal duct,98,0.037764933
Increased serum pyruvate,98,0.037764933
Atrial Flutter,98,0.037764933
Sinus Thrombosis Intracranial,98,0.037764933
Cortical irregularity,97,0.037379576
Bulbospinal Neuronopathy,97,0.037379576
Congenital abnormality of respiratory system,97,0.037379576
BulboSpinal Atrophy XLinked,97,0.037379576
Cortical Congenital Hyperostosis,97,0.037379576
Entropion,97,0.037379576
Cannabis use,97,0.037379576
Akinesia,97,0.037379576
Abnormality of the head,97,0.037379576
AndrogenInsensitivity Syndrome,97,0.037379576
Immunologic Hypersensitivity,97,0.037379576
Abnormal enchondral ossification,97,0.037379576
Periosteal thickening of long tubular bones,97,0.037379576
Hyperoxia,97,0.037379576
Bulbospinal neuronopathy Xlinked recessive,97,0.037379576
Back Pain,97,0.037379576
Periventricular neuronal heterotopia,97,0.037379576
Musculoskeletal Pain,97,0.037379576
Atrophy Muscular Spinobulbar,97,0.037379576
Small anterior fontanelle,97,0.037379576
Reifenstein Syndrome,97,0.037379576
Craniopharyngioma,97,0.037379576
Genital Diseases Male,97,0.037379576
Leukodystrophy Hypomyelinating with Hypodontia and Hypogonadotropic Hypogonadism,97,0.037379576
Gonadal neoplasm,97,0.037379576
Paroxysmal atrial fibrillation,96,0.03699422
Hypovolemia,96,0.03699422
Abnormal trabecular bone morphology,96,0.03699422
Ectopic ossification in muscle tissue,96,0.03699422
Short thumb terminal phalanx,96,0.03699422
Albinism with hemorrhagic diathesis and pigmented reticuloendothelial cells,96,0.03699422
EMG: decrement at repetitive stimulation,96,0.03699422
Ridged fingernails,96,0.03699422
Hypoplastic inferior ilia,96,0.03699422
EMG: decremental response of compound muscle action potential to repetitive nerve stimulation,96,0.03699422
joint abnormality,96,0.03699422
ARTHROGRYPOSIS DISTAL TYPE 1,96,0.03699422
Dysthymic Disorder,96,0.03699422
Sciatic Neuropathy,96,0.03699422
Acanthocytosis,96,0.03699422
Northern epilepsy syndrome,96,0.03699422
CORTICAL DYSPLASIA COMPLEX WITH OTHER BRAIN MALFORMATIONS 6,96,0.03699422
CEROID LIPOFUSCINOSIS NEURONAL 8,96,0.03699422
ALZHEIMER DISEASE 2,95,0.036608863
Peripheral hypomyelination,95,0.036608863
Impaired memory Bcell generation,95,0.036608863
Metaplasia,95,0.036608863
Pectus carinatum superiorly,95,0.036608863
Retinal Neovascularization,95,0.036608863
Cyclocephaly,95,0.036608863
Gastric Antral Vascular Ectasia,95,0.036608863
Kidney Calculi,95,0.036608863
Elevated calcitonin,95,0.036608863
Malignant Peripheral Nerve Sheath Tumor,95,0.036608863
C1C2 subluxation,95,0.036608863
Labial hypoplasia,95,0.036608863
Vacuolated lymphocytes,95,0.036608863
NEUROPATHY HEREDITARY SENSORY AND AUTONOMIC TYPE IC,95,0.036608863
CEREBRORETINAL MICROANGIOPATHY WITH CALCIFICATIONS AND CYSTS (disorder),95,0.036608863
Amino acid level abnormal,95,0.036608863
Increased T3T4 ratio,95,0.036608863
Chondrosarcoma,95,0.036608863
Decreased size of nerve terminals,95,0.036608863
Absence of rib,94,0.036223507
Dysgammaglobulinemia,94,0.036223507
PSORIASIS 13 SUSCEPTIBILITY TO,94,0.036223507
Parathyroid hypoplasia,94,0.036223507
Contiguous gene syndrome,94,0.036223507
Two carpal ossification centers present at birth,94,0.036223507
DEAFNESS AUTOSOMAL RECESSIVE 68,94,0.036223507
Ischemic stroke,94,0.036223507
Hypertrophy of nasal tip,94,0.036223507
Cystathionine betaSynthase Deficiency Disease,94,0.036223507
CARDIOMYOPATHY DILATED 2B,94,0.036223507
Six lumbar vertebrae,94,0.036223507
Pseudoxanthoma Elasticum,94,0.036223507
Bulbous tip of nose,94,0.036223507
3Methylglutaconic aciduria type 3,94,0.036223507
Mandibulofacial Dysostosis,94,0.036223507
Prominent nasal tip,94,0.036223507
Frequent vomiting,94,0.036223507
Heterotopic Ossification,94,0.036223507
Cobblestone Lissencephaly,94,0.036223507
OPTIC ATROPHY AND CATARACT AUTOSOMAL DOMINANT,94,0.036223507
Hypertriglyceridemia,94,0.036223507
Submucous cleft lip,94,0.036223507
Episodic vomiting,94,0.036223507
Hyperplasia of nasal tip,94,0.036223507
Duplication of renal pelvis,94,0.036223507
Elevated serum acid phosphatase,94,0.036223507
Supernumerary vertebral ossification centers,94,0.036223507
Glomerulosclerosis (disorder),94,0.036223507
Hemianopsia,94,0.036223507
Compression of optic nerve,94,0.036223507
CANDIDIASIS FAMILIAL 8,94,0.036223507
Chromosome 5 monosomy 5q35,94,0.036223507
Midline defect of the nose,93,0.03583815
Hyperoxaluria,93,0.03583815
Anterior rib cupping,93,0.03583815
FACTOR V AND FACTOR VIII COMBINED DEFICIENCY OF 2,93,0.03583815
Psychomotor Agitation,93,0.03583815
Alacrima,93,0.03583815
Osteoarthritis Knee,93,0.03583815
Cerebellar cyst,93,0.03583815
Schizophrenia Catatonic,93,0.03583815
MENTAL RETARDATION AUTOSOMAL DOMINANT 31,93,0.03583815
EPILEPTIC ENCEPHALOPATHY EARLY INFANTILE 30,93,0.03583815
Polycystic kidneys severe infantile with tuberous sclerosis,93,0.03583815
Tooth hypoplasia,93,0.03583815
Central cleft of nose,93,0.03583815
Lymph nodes lack germinal center,93,0.03583815
Ambiguous genitalia female,92,0.035452794
Thrombosis recurrent,92,0.035452794
Idiopathic gingival hyperplasia,92,0.035452794
Spotty hypopigmentation,92,0.035452794
NeuLaxova syndrome,92,0.035452794
Hereditary gingival fibromatosis,92,0.035452794
EPILEPSY FOCAL WITH SPEECH DISORDER AND WITH OR WITHOUT MENTAL RETARDATION,92,0.035452794
Fibromatosis Gingival,92,0.035452794
Second finger clinodactyly,92,0.035452794
Severe congenital neutropenia,92,0.035452794
ATRIAL FIBRILLATION FAMILIAL 15,92,0.035452794
TENORIO SYNDROME,92,0.035452794
Trismus,92,0.035452794
MYASTHENIC SYNDROME CONGENITAL 15,92,0.035452794
Ambiguous genitalia due to virilization,92,0.035452794
Manganese Poisoning,92,0.035452794
ANEURYSM INTRACRANIAL BERRY 1 (disorder),92,0.035452794
EllisVan Creveld Syndrome,92,0.035452794
LETHAL CONGENITAL CONTRACTURAL SYNDROME 3,92,0.035452794
EEG with centrotemporal focal spike waves,92,0.035452794
Hypoinsulinaemia (disorder),92,0.035452794
Hiatal Hernia,92,0.035452794
Limited jaw mobility,91,0.035067437
Absenthypoplastic middle phalanx of 5th finger,91,0.035067437
Cranial nerve abnormality,91,0.035067437
Shock Hemorrhagic,91,0.035067437
Central hypotonia,91,0.035067437
Renal cortical microcysts,91,0.035067437
Long cerebellar peduncles,91,0.035067437
Hardened artery wall,91,0.035067437
ConeRod Dystrophy 5,91,0.035067437
Elongated superior cerebellar peduncles,91,0.035067437
Neuromuscular Manifestations,91,0.035067437
Hypoplasticaplastic middle phalanx (2nd finger),91,0.035067437
Decrease in jaw opening,91,0.035067437
Bare Lymphocyte Syndrome Type I,91,0.035067437
CHARGE Syndrome,91,0.035067437
Extramedullary erythropoiesis,91,0.035067437
Conerod synaptic disorder congenital nonprogressive,91,0.035067437
Extramedullary Hematopoiesis (disorder),91,0.035067437
Neoplasms Glandular and Epithelial,91,0.035067437
Small forehead,91,0.035067437
Abnormality of the inner ear,91,0.035067437
Poor gross motor coordination,91,0.035067437
Limited jaw opening,91,0.035067437
CHOANAL ATRESIA POSTERIOR,91,0.035067437
Peritonitis,91,0.035067437
Abnormality of the cranial nerves,91,0.035067437
Major histocompatibility complex class I deficiency,91,0.035067437
Hypotrophic forehead,91,0.035067437
Hypoplasia of forehead,91,0.035067437
Elevated plasma renin,91,0.035067437
Radial polydactyly,91,0.035067437
Histiocytosis haematophagic,91,0.035067437
Delayed eruption of permanent teeth,91,0.035067437
Biliary Tract Neoplasm,91,0.035067437
Dextrocardia,90,0.034682081
Decreased osteoclast count,90,0.034682081
White matter dysmyelinationdemyelination,90,0.034682081
COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 19,90,0.034682081
Hypermethioninemia,90,0.034682081
Developmental arrest,90,0.034682081
Oral mucosal blistering,90,0.034682081
KEPPENLUBINSKY SYNDROME,90,0.034682081
POLYCYSTIC KIDNEY DISEASE 1,90,0.034682081
Collapsed nostrils,90,0.034682081
Increased ossification of facial bones,90,0.034682081
Hypertrophy of facial bones,90,0.034682081
Congenital absence of breast with absent nipple,90,0.034682081
Hyperostosis of facial bones,90,0.034682081
Dysmyelination of the brain,90,0.034682081
Cervical myelopathy,90,0.034682081
Abnormality of the forehead,90,0.034682081
Cyst,90,0.034682081
Osteopetrosis and infantile neuroaxonal dystrophy,90,0.034682081
Diabetes Insipidus,90,0.034682081
Increased prevalence of valvular disease,90,0.034682081
Hypertension Diastolic Resistance to,90,0.034682081
Dyskinesia DrugInduced,90,0.034682081
Malignant neoplasm of ovary,90,0.034682081
Small nostrils,90,0.034682081
Oromandibular dystonia,90,0.034682081
Osteopetrosis Autosomal Recessive 5,90,0.034682081
Osteopetrosis Autosomal Recessive 1,90,0.034682081
Jshaped hypophysial fossa,90,0.034682081
Enlargement of facial bones,90,0.034682081
Jshaped sella turcica,90,0.034682081
Patellar clonus,90,0.034682081
Focal Clonic Seizures,90,0.034682081
Narrow nostrils,90,0.034682081
Omega shaped hypophysial fossa,90,0.034682081
Immune dysregulation,90,0.034682081
Naris slitlike,90,0.034682081
Lacrimation abnormality,90,0.034682081
VENTRICULAR TACHYCARDIA CATECHOLAMINERGIC POLYMORPHIC 4,89,0.034296724
Intermittent hyperventilation,89,0.034296724
Craniofacial disproportion,89,0.034296724
Inflammatory disease of mucous membrane,89,0.034296724
Congenital craniofacial dysostosis,89,0.034296724
Generalized aminoaciduria,89,0.034296724
Hypocalcaemic seizure,89,0.034296724
Leishmaniasis Cutaneous,89,0.034296724
Omenn Syndrome,89,0.034296724
Photosensitive Trichothiodystrophy,89,0.034296724
Hyperphenylalaninaemia,89,0.034296724
Cartilage Diseases,89,0.034296724
AplasiaHypoplasia of the middle phalanges of the toes,89,0.034296724
Enlarged vertebral pedicles,89,0.034296724
Dystonia 6 torsion (disorder),89,0.034296724
MEIERGORLIN SYNDROME 2,89,0.034296724
Epispadias male (disorder),89,0.034296724
Branchioma,89,0.034296724
JUVENILE POLYPOSISHEREDITARY HEMORRHAGIC TELANGIECTASIA SYNDROME (disorder),89,0.034296724
LONG QT SYNDROME 14,89,0.034296724
Very short digits,89,0.034296724
Generalized muscle hypertrophy,89,0.034296724
Maple Syrup Urine Disease,89,0.034296724
Mesoaxial hand polydactyly,89,0.034296724
Acrodysostosis,89,0.034296724
Growth mental deficiency syndrome of Myhre,89,0.034296724
Congenital Nonbullous Ichthyosiform Erythroderma,89,0.034296724
MICROPHTHALMIA ISOLATED 1,89,0.034296724
Blotching pigmentation of the skin,89,0.034296724
LONG QT SYNDROME 15,89,0.034296724
Microvesicular steatosis (disorder),89,0.034296724
Short digit,89,0.034296724
Hypoplasia of the nasal bone,89,0.034296724
Right aortic arch (disorder),88,0.033911368
Axonal regeneration,88,0.033911368
Neonatal disorder,88,0.033911368
Ureterocele,88,0.033911368
Elevated total bilirubin,88,0.033911368
Abnormality of hair volume,88,0.033911368
Abnormality of hair texture,88,0.033911368
Scotoma Ring,88,0.033911368
Velopharyngeal dysfunction,88,0.033911368
Hypertonic seizures,88,0.033911368
Abnormality of hair curl pattern,88,0.033911368
Ectopic spleen,88,0.033911368
Hepatitis B Chronic,88,0.033911368
Hypoproteinemia,88,0.033911368
HETEROTAXY VISCERAL 4 AUTOSOMAL,88,0.033911368
POSTERIOR COLUMN ATAXIA WITH RETINITIS PIGMENTOSA,88,0.033911368
Abnormality of hair consistency,88,0.033911368
Disorder of the genitourinary system,88,0.033911368
Pelvic exostoses,88,0.033911368
Severe failure to thrive,88,0.033911368
Familial Retinoblastoma,88,0.033911368
Abnormal sex determination,88,0.033911368
Velopharyngeal Insufficiency,88,0.033911368
Calcification of coronary artery,88,0.033911368
Tuberculosis Pulmonary,88,0.033911368
Constrictive median neuropathy,88,0.033911368
Abnormality of cholesterol metabolism,88,0.033911368
Genitourinary dysplasia,88,0.033911368
Strokelike episodes,88,0.033911368
Occipital Encephalocele,87,0.033526012
Hemianopic blurring of vision,87,0.033526012
Mental disorders,87,0.033526012
Job Syndrome,87,0.033526012
Pseudobulbar Palsy,87,0.033526012
Cerebellar vermis atrophy,87,0.033526012
Gastrointestinal dysmotility,87,0.033526012
Palmar pit,87,0.033526012
dowlingdegos disease,87,0.033526012
Corneal Scar,87,0.033526012
Syndactyly 3rd4th finger,87,0.033526012
Nephrogenic Diabetes Insipidus,87,0.033526012
Difficulty standing,87,0.033526012
Osteopathia striata cranial sclerosis,87,0.033526012
Plantar pits,87,0.033526012
Hereditary Motor and Sensory Neuropathies,86,0.033140655
NEURAL TUBE DEFECTS SUSCEPTIBILITY TO,86,0.033140655
Ventricular Dysfunction,86,0.033140655
Bone marrow megaloblastic (finding),86,0.033140655
High density lipoprotein decreased,86,0.033140655
MICROPHTHALMIA SYNDROMIC 7,86,0.033140655
Idiopathic arterial calcification of infancy,86,0.033140655
Psychomotor degeneration,86,0.033140655
Decreased serum leptin,86,0.033140655
Clinodactyly of toes,86,0.033140655
Amyotrophic Lateral Sclerosis Guam Form,86,0.033140655
Chromosome 2q37 deletion syndrome,86,0.033140655
Arterial calcification of infancy,86,0.033140655
Lupus Nephritis,86,0.033140655
Pseudobulbar behavioral symptoms,86,0.033140655
Decreased T cell activation,86,0.033140655
SPASTIC ATAXIA 4 AUTOSOMAL RECESSIVE,86,0.033140655
Toe curvature,86,0.033140655
Hirschsprung Disease Cardiac Defects and Autonomic Dysfunction,86,0.033140655
MYASTHENIC SYNDROME CONGENITAL 12,86,0.033140655
Hypoalphalipoproteinemias,86,0.033140655
Cardiomyopathy Familial Hypertrophic 1 (disorder),86,0.033140655
MENTAL RETARDATION AUTOSOMAL DOMINANT 34,86,0.033140655
Hypoplasticabsent toenails,86,0.033140655
Anaplasia,86,0.033140655
Vascular anomaly,86,0.033140655
Contractures of the interphalangeal joint of the thumb,86,0.033140655
Aortic Rupture,86,0.033140655
Resting Tremor,86,0.033140655
Decreased number of CD4+ T cells,85,0.032755299
Gastroenteritis,85,0.032755299
Intermittent Maple Syrup Urine Disease,85,0.032755299
Testicular regression syndrome,85,0.032755299
Short QT Syndrome 1,85,0.032755299
Basal ganglia disease biotinresponsive,85,0.032755299
Maple Syrup Urine Disease Thiamine Responsive,85,0.032755299
COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 22,85,0.032755299
Abnormality of the labia,85,0.032755299
MITOCHONDRIAL COMPLEX III DEFICIENCY NUCLEAR TYPE 8,85,0.032755299
Segmental glomerulosclerosis,85,0.032755299
Elevated plasma branched chain amino acids,85,0.032755299
Malignant melanoma of iris,85,0.032755299
Laryngeal cleft,85,0.032755299
MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY NUCLEAR TYPE 4,85,0.032755299
Alport Syndrome Mental Retardation Midface Hypoplasia and Elliptocytosis,85,0.032755299
Abnormality of the scrotum,85,0.032755299
Desmoplastic Small Round Cell Tumor,85,0.032755299
Abnormality of the peritoneum,85,0.032755299
Exerciseinduced myalgia,85,0.032755299
Short fifth metatarsal,85,0.032755299
Classic Maple Syrup Urine Disease,85,0.032755299
Atrophic spinal cord,84,0.032369942
Steroidresistant nephrotic syndrome,84,0.032369942
Recurrent cerebral hemorrhage,84,0.032369942
Cerebral hemorrhage with amyloidosis hereditary Dutch type,84,0.032369942
CHARCOTMARIETOOTH DISEASE TYPE 4B3,84,0.032369942
Reduced factor XIII activity,84,0.032369942
NEPHROTIC SYNDROME TYPE 10,84,0.032369942
Arrhinia,84,0.032369942
Tracheobronchomalacia,84,0.032369942
CEREBRAL AMYLOID ANGIOPATHY APPRELATED,84,0.032369942
Primary Progressive Nonfluent Aphasia,84,0.032369942
Pulmonary Edema,84,0.032369942
Elevated diastolic blood pressure,84,0.032369942
Infantile convulsions and paroxysmal choreoathetosis familial (disorder),84,0.032369942
Scrapie,84,0.032369942
Elevated systolic blood pressure,84,0.032369942
Infantile Severe Myoclonic Epilepsy,84,0.032369942
Junctional split,84,0.032369942
Panhypogammaglobulinemia,84,0.032369942
Scarred macula,84,0.032369942
Small epiphyses,84,0.032369942
CATARACT 16 MULTIPLE TYPES,84,0.032369942
Missing nose,84,0.032369942
Brachydactyly with hypertension,84,0.032369942
Congenital blindness,84,0.032369942
Parietal bossing,84,0.032369942
Elevated mean arterial pressure,84,0.032369942
Alcoholic Liver Diseases,84,0.032369942
Tortuous cerebral arteries,84,0.032369942
Hereditary Cerebral Amyloid Angiopathy Dutch Type,84,0.032369942
Waardenburg Syndrome Type 2,84,0.032369942
Pyle metaphyseal dysplasia,84,0.032369942
Semantic Dementia,84,0.032369942
Cerebellar hemorrhage,84,0.032369942
Carnitine palmitoyl transferase 1A deficiency,83,0.031984586
NarcolepsyCataplexy Syndrome,83,0.031984586
Agranulocytosis,83,0.031984586
Limited shoulder movement,83,0.031984586
Unconscious State,83,0.031984586
Schizoaffective disorder bipolar type,83,0.031984586
Social Communication Disorder,83,0.031984586
Recurrent mycobacterial infections,83,0.031984586
Low Back Pain,83,0.031984586
Large vacuolated foam cells ('NP cells') on bone marrow biopsy,83,0.031984586
Lipoblastoma,83,0.031984586
Fatty replacement of skeletal muscle,83,0.031984586
Thumb absent or hypoplastic,83,0.031984586
Adrenal gland hypofunction,83,0.031984586
CAMFAK syndrome,83,0.031984586
Fibrosis of pancreas,83,0.031984586
Tuberculosis,83,0.031984586
Transient hyperlipidemia,83,0.031984586
Alexia,83,0.031984586
TRICHOTHIODYSTROPHY 3 PHOTOSENSITIVE,83,0.031984586
Flexion contracture  wrist,83,0.031984586
Cerebrooculofacioskeletal Syndrome 1,83,0.031984586
acute schizophrenia,83,0.031984586
Eruptive xanthoma,83,0.031984586
Peripheral Arterial Diseases,83,0.031984586
Temporal cortical atrophy,83,0.031984586
Early closure of the bregma sutures,83,0.031984586
Abnormal rapid eye movement sleep,83,0.031984586
MENTAL RETARDATION AUTOSOMAL DOMINANT 18,83,0.031984586
Pena Shokeir syndrome Type 2,83,0.031984586
Spoken Word Recognition Deficit,83,0.031984586
Grammarspecific speech disorder,83,0.031984586
Early fontanel closure,83,0.031984586
Encephalopathy recurrent,83,0.031984586
Bronchial Hyperreactivity,83,0.031984586
Coronary Stenosis,83,0.031984586
Malignant neoplasm of salivary gland,83,0.031984586
MIGRAINE WITH OR WITHOUT AURA SUSCEPTIBILITY TO 1,83,0.031984586
Broad jaw,82,0.031599229
Autonomic dysregulation,82,0.031599229
Increased serum 125dihydroxyvitamin D3,82,0.031599229
Ectopic posterior pituitary,82,0.031599229
EKG: Twave abnormalities,82,0.031599229
Pancreatic Diseases,82,0.031599229
Prolonged QTc interval,82,0.031599229
Ankylosis of the elbow joint,82,0.031599229
Chylomicron retention disease,82,0.031599229
Keratoconjunctivitis,82,0.031599229
Punctate opacification of the cornea,82,0.031599229
Advanced SleepPhase Syndrome Familial,82,0.031599229
Mental Retardation XLinked Syndromic 13,82,0.031599229
SPINAL MUSCULAR ATROPHY LOWER EXTREMITYPREDOMINANT 2 AUTOSOMAL DOMINANT,82,0.031599229
Increased axial globe length,82,0.031599229
Protrusion of tongue,82,0.031599229
ENCEPHALOPATHY NEONATAL SEVERE DUE TO MECP2 MUTATIONS,82,0.031599229
Overactive Bladder,82,0.031599229
ATAXIATELANGIECTASIALIKE DISORDER 1,82,0.031599229
AUTISM XLINKED SUSCEPTIBILITY TO 3 (finding),82,0.031599229
Tooth absent,82,0.031599229
Xerocytosis,82,0.031599229
Lubs Xlinked mental retardation syndrome,82,0.031599229
Aplastic Anemia,82,0.031599229
Mitochondrial Encephalomyopathies,82,0.031599229
Gait Apraxia,82,0.031599229
Hereditary Multiple Exostoses,82,0.031599229
Symphalangism affecting the phalanges of the hand,82,0.031599229
METABOLIC ENCEPHALOMYOPATHIC CRISES RECURRENT WITH RHABDOMYOLYSIS CARDIAC ARRHYTHMIAS AND NEURODEGENERATION,82,0.031599229
Abnormality of vitamin metabolism,82,0.031599229
Increased connective tissue,82,0.031599229
Factor XII Deficiency,82,0.031599229
BLEEDING DISORDER PLATELETTYPE 13 SUSCEPTIBILITY TO,82,0.031599229
Coronary Restenosis,82,0.031599229
Anodontia of Permanent Dentition,82,0.031599229
Embryonal nuclear cataract (disorder),82,0.031599229
Subcortical Band Heterotopia,82,0.031599229
Nasal obstruction present finding,82,0.031599229
Hernia of abdominal wall,82,0.031599229
Dysplastic toenails,82,0.031599229
EMG positive sharp waves,81,0.031213873
SPASTIC PARAPLEGIA AND PSYCHOMOTOR RETARDATION WITH OR WITHOUT SEIZURES,81,0.031213873
Limited wrist extension,81,0.031213873
HERPES SIMPLEX ENCEPHALITIS SUSCEPTIBILITY TO 1,81,0.031213873
Encephalitis myelitis and encephalomyelitis in viral diseases classified elsewhere,81,0.031213873
Deformed rib cage,81,0.031213873
Macular corneal dystrophy,81,0.031213873
Recurrent staphylococcal infections,81,0.031213873
Abnormality of fattyacid metabolism,81,0.031213873
EMG: myotonic discharges,81,0.031213873
Subperiosteal erosions due to secondary hyperparathyroidism,81,0.031213873
LennoxGastaut syndrome,81,0.031213873
Weakness of hip flexors,81,0.031213873
Angioedema,81,0.031213873
Duplication of internal organs,81,0.031213873
Alagille Syndrome,81,0.031213873
Choroideremia,81,0.031213873
Degeneration of the lateral corticospinal tracts,81,0.031213873
Loss of ability to walk,81,0.031213873
Alpha 1 foetoprotein abnormal,81,0.031213873
Fatty acids abnormal,81,0.031213873
NONAKA MYOPATHY,81,0.031213873
ADAMSOLIVER SYNDROME 3,81,0.031213873
'Bulging' of the costochondral junction,81,0.031213873
Tibialis muscle weakness,81,0.031213873
EEG with focal sharp slow waves,81,0.031213873
Atypical absence seizure,81,0.031213873
Flat forehead,81,0.031213873
Stomatocytosis Result,81,0.031213873
Saccadic smooth pursuit,81,0.031213873
Clenched hands,81,0.031213873
Malrotation of colon,81,0.031213873
Atlantoaxial instability,81,0.031213873
Alpha 1 foetoprotein increased,81,0.031213873
Nasal congestion (finding),81,0.031213873
Leukoencephalopathy with Brainstem and Spinal Cord Involvement and Lactate Elevation,81,0.031213873
Macular dystrophy corneal type 1,81,0.031213873
CHARCOTMARIETOOTH DISEASE TYPE 4D,80,0.030828516
Congenital abnormality of vein,80,0.030828516
SPINOCEREBELLAR ATAXIA 26,80,0.030828516
Vision Disorders,80,0.030828516
Severe shortlimb dwarfism,80,0.030828516
Cole Carpenter syndrome,80,0.030828516
HyperImmunoglobulin E Syndrome Autosomal Dominant,80,0.030828516
Dense calcifications in the cerebellar dentate nucleus,80,0.030828516
Multinodular goiter,80,0.030828516
Calcification of the small brain vessels,80,0.030828516
Smooth Muscle Tumor,80,0.030828516
Intraaxonal accumulation of curvilinear autofluorescent lipopigment storage material,80,0.030828516
Limb contractures,80,0.030828516
Facial Myokymia,80,0.030828516
Waardenburg Anophthalmia Syndrome,80,0.030828516
Generalized abnormality of skin,80,0.030828516
Intraaxonal accumulation of curvilinear profiles,80,0.030828516
AUTOIMMUNE DISEASE MULTISYSTEM INFANTILEONSET,80,0.030828516
Duodenal Ulcer,80,0.030828516
PREMATURE OVARIAN FAILURE 10,80,0.030828516
Abnormal prolactin level,80,0.030828516
Talipes cavus equinovarus,80,0.030828516
Papillary Renal Cell Carcinoma,80,0.030828516
HyperIge Recurrent Infection Syndrome Autosomal Dominant,80,0.030828516
46 XY Sex Reversal 5,80,0.030828516
Tortuous retinal vessels,80,0.030828516
3Methylglutaconic Aciduria,80,0.030828516
Achromatopsia 2,80,0.030828516
CONGENITAL DISORDER OF GLYCOSYLATION TYPE Iu,79,0.03044316
Hypoplastic anemia,79,0.03044316
EPILEPSY HEARING LOSS AND MENTAL RETARDATION SYNDROME,79,0.03044316
Disproportionately long fibula,79,0.03044316
Pilomatrixoma,79,0.03044316
Plantar hyperkeratosis,79,0.03044316
Heroin Dependence,79,0.03044316
Frontonasal dysplasia,79,0.03044316
Myositis,79,0.03044316
Erythroid hypoplasia,79,0.03044316
Hypoplasia or unilateralbilateral absence of ulna,79,0.03044316
Longitudinal split nail,79,0.03044316
Wide cranial sutures,79,0.03044316
Alcohol Withdrawal Seizures,79,0.03044316
Progressive gait ataxia,79,0.03044316
Urinary Bladder Diseases,79,0.03044316
Pursed lips,79,0.03044316
Hypomagnesemia 2 renal,78,0.030057803
NanceHoran syndrome,78,0.030057803
Broad clavicle,78,0.030057803
Cutaneous Melanoma,78,0.030057803
Malformed ossicles,78,0.030057803
Hydroxyprolinuria,78,0.030057803
Chronic depression,78,0.030057803
Posterior fossa cyst,78,0.030057803
