COL2A1,Spondyloepiphyseal dysplasia congenita
COL2A1,Dumbbellshaped long bones
COL2A1,Uranostaphyloschisis
COL2A1,Dwarfism shorttrunk identifiable at birth
COL2A1,Short stature mild
COL2A1,Restrictive ventilatory defect
COL2A1,Hypoplastic pelvis
COL2A1,Coxa valga deformity
COL2A1,Retinal thinning
COL2A1,Depressed nasal rootbridge
COL2A1,Joint hyperflexibility
COL2A1,Increased fracture rate
COL2A1,Frequent fractures
COL2A1,Horizontal ribs
COL2A1,Acetabular spurs
COL2A1,Skin Erosion
COL2A1,Abnormal type II collagen
COL2A1,Abnormal hyaline collagen
COL2A1,Relative short stature
COL2A1,Bullet vertebral body
COL2A1,Abnormality of pelvic girdle bone morphology
COL2A1,No development of motor milestones
COL2A1,Autosomal recessive predisposition
COL2A1,Metaphyseal dappling
COL2A1,Abnormality of vertebral epiphysis morphology
COL2A1,Enlarged thorax
COL2A1,Limitation of knee mobility
COL2A1,Short distal phalanx of the 2nd finger
COL2A1,Short distal phalanx of the 4th finger
COL2A1,Abnormality of epiphysis morphology
COL2A1,Lethal skeletal dysplasia
COL2A1,Broad long bones
COL2A1,Abnormality of the abdominal wall
COL2A1,Short distal phalanx of the 3rd finger
COL2A1,Abnormality of the wrist
COL2A1,Abnormal cartilage collagen
COL2A1,Splayed epiphyses
COL2A1,Cartilage destruction
COL2A1,Delayed calcaneal ossification
COL2A1,AplasiaHypoplasia of the lungs
COL2A1,Shortening of all proximal phalanges of the fingers
COL2A1,Metaphyseal enchondromatosis
COL2A1,Absent styloid process of ulna
COL2A1,AplasiaHypoplasia of the capital femoral epiphysis
COL2A1,Abnormality of the vitreous humor
COL2A1,Abnormality of ulnar metaphysis
COL2A1,Abnormal enchondral ossification
COL2A1,Abnormality of the fibula
COL2A1,Short tubular bones of the hand
COL2A1,Abnormality of the metaphyses
COL2A1,Thickened facial skin with coarse facial features
COL2A1,Maxillary retrognathia
COL2A1,Increased head circumference
COL2A1,SPONDYLOEPIPHYSEAL DYSPLASIA STANESCU TYPE
COL2A1,Increased size of skull
COL2A1,Hypotrophic midface
COL2A1,Decreased projection of midface
COL2A1,Delayed maturation fo pubic bone
COL2A1,Delayed heel bone maturation
COL2A1,Concave bridge of nose
COL2A1,Delayed maturation of end part of long bone
COL2A1,Abnormal development of end part of bone
COL2A1,Abnormal skeletal development
COL2A1,Small wings of the pelvic girdle
COL2A1,Retrusion of upper jaw bones
COL2A1,Hypotrophic maxilla
COL2A1,Deficiency of upper jaw bones
COL2A1,Decreased projection of maxilla
COL2A1,Hypotrophic malar bone
COL2A1,Increased size of cranium
COL2A1,Big calvaria
COL3A1,Alopecia
COL3A1,Aneurysm Dissecting
COL3A1,Aortic Valve Insufficiency
COL3A1,Congenital clubfoot
COL3A1,Cryptorchidism
COL3A1,Dental caries
COL3A1,Ecchymosis
COL3A1,EhlersDanlos Syndrome
COL3A1,Exophthalmos
COL3A1,Fatty Liver
COL3A1,Fibrosis
COL3A1,Gingival Diseases
COL3A1,Glaucoma
COL3A1,Hemoptysis
COL3A1,Hernia Inguinal
COL3A1,Hypercholesterolemia
COL3A1,Hyperglycemia
COL3A1,Hyperinsulinism
COL3A1,Orbital separation excessive
COL3A1,Hypertensive disease
COL3A1,Hypokalemia
COL3A1,Keloid
COL3A1,Keratoconus
COL3A1,Liver Cirrhosis
COL3A1,Liver Cirrhosis Alcoholic
COL3A1,Liver Cirrhosis Experimental
COL3A1,Liver diseases
COL3A1,Mental Retardation
COL3A1,Micrognathism
COL3A1,Mitral Valve Prolapse Syndrome
COL3A1,Melanocytic nevus
COL3A1,Degenerative polyarthritis
COL3A1,Periodontal Diseases
COL3A1,Periodontitis
COL3A1,Pneumothorax
COL3A1,Pulmonary Fibrosis
COL3A1,Respiratory Insufficiency
COL3A1,Schizophrenia
COL3A1,Curvature of spine
COL3A1,Ureteral obstruction
COL3A1,Uterine Prolapse
COL3A1,Varicosity
COL3A1,Joint laxity
COL3A1,Left Ventricular Hypertrophy
COL3A1,Spontaneous pneumothorax
COL3A1,Premature Birth
COL3A1,Sprengel deformity
COL3A1,Linear atrophy
COL3A1,Bladder Diverticulum
COL3A1,Premature tooth loss
COL3A1,Premature birth of newborn
COL3A1,Muscular Dystrophy Facioscapulohumeral
COL3A1,Acrogeria
COL3A1,Mandibular hypoplasia
COL3A1,Convex nasal ridge
COL3A1,Skin hyperelastic
COL3A1,Velvety skin
COL3A1,Fragile skin
COL3A1,EhlersDanlos syndrome type 3 (disorder)
COL3A1,EhlersDanlos Syndrome Type IV
COL3A1,Macule
COL3A1,Impaired cognition
COL3A1,Dissection of aorta
COL3A1,Short stature
COL3A1,Early tooth exfoliation
COL3A1,Acrogeria gottron type
COL3A1,Telecanthus
COL3A1,Thin skin
COL3A1,Increased tendency to bruise
COL3A1,Fine hair
COL3A1,Low intelligence
COL3A1,Endomyocardial Fibrosis
COL3A1,Global developmental delay
COL3A1,Loss of scalp hair
COL3A1,Small hand
COL3A1,Thin lips
COL3A1,Congenital Epicanthus
COL3A1,Mental impairment
COL3A1,Acquired scoliosis
COL3A1,Brain Aneurysm
COL3A1,Mental deficiency
COL3A1,AcroOsteolysis
COL3A1,Lipoatrophy
COL3A1,Cerebral arterial aneurysm
COL3A1,Prominent ear
COL3A1,Internal haemorrhage
COL3A1,Translucent skin
COL3A1,Prominent eyes
COL3A1,Poor school performance
COL3A1,Soft skin
COL3A1,Molluscoid pseudotumors
COL3A1,Protruding eyes
COL3A1,Hypoplastic feet
COL3A1,Sparseabsent eyebrows
COL3A1,Absent earlobe
COL3A1,Absent scalp hair
COL3A1,AplasiaHypoplasia of the earlobes
COL3A1,Premature delivery because of cervical insufficiency or membrane fragility
COL3A1,Hypermobility of distal interphalangeal joints
COL3A1,Cigarettepaper scars
COL3A1,Flat face
COL3A1,AORTIC ANEURYSM FAMILIAL ABDOMINAL 1
COL3A1,Protruding ears
COL3A1,Hypoplastic mandible condyle
COL3A1,Arteriovenous fistulas of celiac and mesenteric vessels
COL3A1,Irregular hyperpigmentation
COL3A1,Prominent globes
COL3A1,ANEURYSM INTRACRANIAL BERRY 1 (disorder)
COL3A1,Cognitive delay
COL3A1,Pectus excavatum
COL3A1,Absence of eyebrows
COL3A1,Abnormal eyelashes
COL3A1,Gastrointestinal infarctions
COL3A1,Sparse or absent eyebrows
COL3A1,Joint hyperflexibility
COL3A1,Intellectual Disability
COL3A1,Respiratory function loss
COL3A1,Mental and motor retardation
COL3A1,Dull intelligence
COL3A1,Abnormality of the urinary system
COL3A1,AplasiaHypoplasia of the eyebrow
COL3A1,Peripheral arteriovenous fistula
COL3A1,Telangiectasia of the skin
COL3A1,Excessive wrinkled skin
COL3A1,Foot acroosteolysis
COL3A1,Abnormality of oral frenula
COL3A1,Chemical and Drug Induced Liver Injury
COL3A1,Noncancerous mole
COL3A1,Rotting teeth
EDARADD,Hypodontia
EDARADD,Autosomal dominant hypohidrotic ectodermal dysplasia syndrome (disorder)
EDARADD,Ectodermal Dysplasia Hypohidrotic Autosomal Recessive
EDARADD,Ectodermal Dysplasia 3 Anhidrotic
EDARADD,ECTODERMAL DYSPLASIA 11B HYPOHIDROTICHAIRTOOTH TYPE AUTOSOMAL RECESSIVE
EDARADD,ECTODERMAL DYSPLASIA 11A HYPOHIDROTICHAIRTOOTH TYPE AUTOSOMAL DOMINANT
EDARADD,Oligodontia
COL4A1,Anemia Hemolytic
COL4A1,Diabetic Nephropathy
COL4A1,Epilepsy
COL4A1,Exotropia
COL4A1,Focal glomerulosclerosis
COL4A1,Hematuria
COL4A1,Hemiparesis
COL4A1,Hemiplegia
COL4A1,Hydrocephalus
COL4A1,Kidney Diseases
COL4A1,Cystic kidney
COL4A1,Liver Cirrhosis Experimental
COL4A1,Mental Retardation
COL4A1,Muscle Cramp
COL4A1,Muscle Spasticity
COL4A1,Nephrotic Syndrome
COL4A1,Babinski Reflex
COL4A1,Kidney Failure
COL4A1,Retinal Hemorrhage
COL4A1,Scotoma
COL4A1,Seizures
COL4A1,Strabismus
COL4A1,Elevated creatine kinase
COL4A1,Electroencephalogram abnormal
COL4A1,Retinal depigmentation
COL4A1,Migraine with Aura
COL4A1,Creatine phosphokinase serum increased
COL4A1,Cerebellar degeneration
COL4A1,WalkerWarburg congenital muscular dystrophy
COL4A1,Schizencephaly
COL4A1,Leukoencephalopathies
COL4A1,Quadriparesis
COL4A1,Blurred vision
COL4A1,Retinal blind spot
COL4A1,Low intelligence
COL4A1,Spastic Quadriplegia
COL4A1,Supraventricular arrhythmia
COL4A1,Global developmental delay
COL4A1,Atrophy of cerebellum
COL4A1,Brain Aneurysm
COL4A1,Dystonia Limb
COL4A1,Mental deficiency
COL4A1,Ischemic stroke
COL4A1,Cerebral arterial aneurysm
COL4A1,Kidney damage
COL4A1,Renal Insufficiency
COL4A1,Renal failure in adulthood
COL4A1,Poor school performance
COL4A1,BRAIN SMALL VESSEL DISEASE WITH HEMORRHAGE
COL4A1,Retinal arteriolar tortuosity
COL4A1,Variable expressivity
COL4A1,Hypoplasia or absence of the corpus callosum
COL4A1,Cognitive delay
COL4A1,Highly variable severity
COL4A1,RETINAL ARTERIES TORTUOSITY OF
COL4A1,PORENCEPHALY FAMILIAL
COL4A1,Angiopathy Hereditary With Nephropathy Aneurysms And Muscle Cramps
COL4A1,HEMORRHAGE INTRACEREBRAL SUSCEPTIBILITY TO
COL4A1,Abnormal vision
COL4A1,Intellectual Disability
COL4A1,Renal cyst
COL4A1,Visual field defects
COL4A1,BRAIN SMALL VESSEL DISEASE WITH OR WITHOUT OCULAR ANOMALIES
COL4A1,Infratentorial atrophy
COL4A1,Mental and motor retardation
COL4A1,Dull intelligence
COL4A1,Posterior leukoencephalopathy
COL4A1,Porencephaly
CTD,Exudative retinopathy
DRAM2,Retinitis Pigmentosa
COL4A2,Epilepsy
COL4A2,Hemiplegia
COL4A2,Liver Cirrhosis Experimental
COL4A2,Muscle Spasticity
COL4A2,Nephrotic Syndrome
COL4A2,Seizures
COL4A2,Small cell carcinoma of lung
COL4A2,Intracranial Hemorrhages
COL4A2,Global developmental delay
COL4A2,Variable expressivity
COL4A2,Cognitive delay
COL4A2,Highly variable severity
COL4A2,PORENCEPHALY FAMILIAL
COL4A2,Dilated ventricles (finding)
COL4A2,PORENCEPHALY 2
COL4A2,Mental and motor retardation
COL4A2,Porencephaly
SNHG11,Liver neoplasms
COL4A3,Deafness
COL4A3,Glomerulonephritis
COL4A3,Hearing Loss Partial
COL4A3,Sensorineural Hearing Loss (disorder)
COL4A3,Hematuria
COL4A3,Hypertensive disease
COL4A3,Myopia
COL4A3,Nephritis
COL4A3,Hereditary nephritis
COL4A3,Nephrocalcinosis
COL4A3,Nephrotic Syndrome
COL4A3,Proteinuria
COL4A3,Hypophosphatemia
COL4A3,Cataract
COL4A3,Lenticonus
COL4A3,Hematuria Benign Familial
COL4A3,Azotemia
COL4A3,Congenital deafness
COL4A3,Anterior lenticonus
COL4A3,Corneal erosion
COL4A3,Thickening of glomerular basement membrane
COL4A3,Increase in blood pressure
COL4A3,hearing impairment
COL4A3,Lens Opacities
COL4A3,Alport Syndrome Autosomal Dominant
COL4A3,Alport Syndrome Autosomal Recessive
COL4A3,CATARACT ANTERIOR POLAR
COL4A3,Progressive disorder
COL4A3,Chronic kidney disease stage 5
COL4A3,Alport syndrome dominant type
COL4A3,Alport syndrome recessive type
COL4A3,Thin glomerular basement membrane
COL4A3,Diffuse lamellation of the glomerular basement membrane
COL4A3,Nonprogressive
COL4A3,Autosomal recessive predisposition
COL4A3,Increased calcium level in kidney
COL4A4,Deafness
COL4A4,Hearing Loss Partial
COL4A4,Hematuria
COL4A4,Hypertensive disease
COL4A4,Myopia
COL4A4,Nephritis
COL4A4,Nephrotic Syndrome
COL4A4,Proteinuria
COL4A4,Cataract
COL4A4,Hematuria Benign Familial
COL4A4,Congenital deafness
COL4A4,Anterior lenticonus
COL4A4,Corneal erosion
COL4A4,Thickening of glomerular basement membrane
COL4A4,Increase in blood pressure
COL4A4,hearing impairment
COL4A4,Lens Opacities
COL4A4,Alport Syndrome Autosomal Dominant
COL4A4,Alport Syndrome Autosomal Recessive
COL4A4,Progressive disorder
COL4A4,Chronic kidney disease stage 5
COL4A4,Alport syndrome dominant type
COL4A4,Alport syndrome recessive type
COL4A4,Diffuse lamellation of the glomerular basement membrane
COL4A4,Autosomal recessive predisposition
ZNF831,melanoma
TBC1D20,Warburg Sjo Fledelius syndrome
PROKR2,Bipolar Disorder
PROKR2,Kallmann Syndrome
PROKR2,AmphetamineRelated Disorders
PROKR2,SeptoOptic Dysplasia
PROKR2,Mood Disorders
PROKR2,Kallmann Syndrome 2 (disorder)
PROKR2,HYPOGONADOTROPIC HYPOGONADISM 3 WITH OR WITHOUT ANOSMIA
COL4A5,Congenital cataract
COL4A5,Sensorineural Hearing Loss (disorder)
COL4A5,Hypertensive disease
COL4A5,Hypoparathyroidism
COL4A5,Ichthyoses
COL4A5,Myopia
COL4A5,Nephritis
COL4A5,Nephrotic Syndrome
COL4A5,Proteinuria
COL4A5,Thrombocytopenia
COL4A5,Leiomyoma Epithelioid
COL4A5,Microscopic hematuria
COL4A5,Anterior lenticonus
COL4A5,Corneal erosion
COL4A5,Decreased platelet count
COL4A5,Thickening of glomerular basement membrane
COL4A5,Increase in blood pressure
COL4A5,Alport Syndrome XLinked
COL4A5,Leiomyomatosis esophageal and vulval with nephropathy
COL4A5,Xlinked dominant
COL4A5,Progressive disorder
COL4A5,Chronic kidney disease stage 5
COL4A5,Congenital Bilateral Cataracts
COL4A5,Diffuse lamellation of the glomerular basement membrane
COL4A5,Diffuse leiomyomatosis
COL4A6,Spontaneous abortion
COL4A6,Deafness
COL4A6,Hearing Loss Partial
COL4A6,Leiomyoma Epithelioid
COL4A6,Congenital deafness
COL4A6,hearing impairment
COL4A6,Leiomyomatosis esophageal and vulval with nephropathy
COL4A6,X linked recessive
COL4A6,Cochlear malformation
COL4A6,DEAFNESS XLINKED 6
CHMP4B,Cataract posterior polar 3
CHMP4B,CATARACT 16 MULTIPLE TYPES
COL5A1,Spontaneous abortion
COL5A1,Aneurysm Dissecting
COL5A1,Bunion
COL5A1,Congenital clubfoot
COL5A1,Cryptorchidism
COL5A1,Dental caries
COL5A1,Ecchymosis
COL5A1,Ectopia Lentis
COL5A1,Exophthalmos
COL5A1,Flatfoot
COL5A1,Gastroesophageal reflux disease
COL5A1,Glaucoma
COL5A1,Hallux Valgus
COL5A1,Heartburn
COL5A1,Hernia Femoral
COL5A1,Hernia Inguinal
COL5A1,Umbilical hernia
COL5A1,Orbital separation excessive
COL5A1,Hypokalemia
COL5A1,Keloid
COL5A1,Liver Cirrhosis Experimental
COL5A1,Animal Mammary Neoplasms
COL5A1,Mammary Neoplasms Experimental
COL5A1,Mitral Valve Prolapse Syndrome
COL5A1,Myopia
COL5A1,Melanocytic nevus
COL5A1,Degenerative polyarthritis
COL5A1,Pneumothorax
COL5A1,Respiratory Insufficiency
COL5A1,Curvature of spine
COL5A1,Varicosity
COL5A1,Premature Birth
COL5A1,Sprengel deformity
COL5A1,Bladder Diverticulum
COL5A1,Congenital pectus carinatum
COL5A1,Atrophic scar
COL5A1,Premature birth of newborn
COL5A1,Congenital diaphragmatic hernia
COL5A1,Aortic root dilatation
COL5A1,Skin hyperelastic
COL5A1,Velvety skin
COL5A1,Fragile skin
COL5A1,Acquired flat foot
COL5A1,Dilatation of aorta
COL5A1,Bat ear
COL5A1,EhlersDanlos syndrome type 1
COL5A1,EhlersDanlos syndrome type 2
COL5A1,EhlersDanlos Syndrome Type IV
COL5A1,Macule
COL5A1,Impaired cognition
COL5A1,Dissection of aorta
COL5A1,Short stature
COL5A1,Telecanthus
COL5A1,Thin skin
COL5A1,Increased tendency to bruise
COL5A1,Blue sclera
COL5A1,Genu recurvatum
COL5A1,Global developmental delay
COL5A1,Thin lips
COL5A1,Congenital Epicanthus
COL5A1,Mental impairment
COL5A1,Acquired scoliosis
COL5A1,Prominent ear
COL5A1,Internal haemorrhage
COL5A1,Bowel diverticula
COL5A1,Bowel diverticulosis
COL5A1,Translucent skin
COL5A1,Prominent eyes
COL5A1,Soft skin
COL5A1,Molluscoid pseudotumors
COL5A1,Range of joint movement increased
COL5A1,Irregularly spaced teeth
COL5A1,Protruding eyes
COL5A1,Sparseabsent eyebrows
COL5A1,Poor wound healing
COL5A1,AplasiaHypoplasia of the earlobes
COL5A1,Cigarettepaper scars
COL5A1,Premature birth following premature rupture of fetal membranes
COL5A1,Narrow maxilla
COL5A1,Flat face
COL5A1,Protruding ears
COL5A1,Arteriovenous fistulas of celiac and mesenteric vessels
COL5A1,Infantile muscular hypotonia
COL5A1,Prominent globes
COL5A1,Cognitive delay
COL5A1,Pectus excavatum
COL5A1,Absence of eyebrows
COL5A1,Abnormal eyelashes
COL5A1,Gastrointestinal infarctions
COL5A1,Sparse or absent eyebrows
COL5A1,Joint hyperflexibility
COL5A1,Respiratory function loss
COL5A1,Mental and motor retardation
COL5A1,AplasiaHypoplasia of the eyebrow
COL5A1,Peripheral arteriovenous fistula
COL5A1,Telangiectasia of the skin
COL5A1,Abnormality of oral frenula
COL5A1,EhlersDanlos syndrome classic type
COL5A1,Noncancerous mole
COL5A1,Rotting teeth
TANGO2,METABOLIC ENCEPHALOMYOPATHIC CRISES RECURRENT WITH RHABDOMYOLYSIS CARDIAC ARRHYTHMIAS AND NEURODEGENERATION
COL5A2,Spontaneous abortion
COL5A2,Bunion
COL5A2,Ecchymosis
COL5A2,Ectopia Lentis
COL5A2,Flatfoot
COL5A2,Gastroesophageal reflux disease
COL5A2,Hallux Valgus
COL5A2,Heartburn
COL5A2,Hernia Femoral
COL5A2,Hernia Inguinal
COL5A2,Umbilical hernia
COL5A2,Liver Cirrhosis
COL5A2,Liver Cirrhosis Experimental
COL5A2,Mitral Valve Prolapse Syndrome
COL5A2,Myopia
COL5A2,Degenerative polyarthritis
COL5A2,Curvature of spine
COL5A2,Varicosity
COL5A2,Congenital pectus carinatum
COL5A2,Atrophic scar
COL5A2,Congenital diaphragmatic hernia
COL5A2,Aortic root dilatation
COL5A2,Skin hyperelastic
COL5A2,Velvety skin
COL5A2,Fragile skin
COL5A2,Acquired flat foot
COL5A2,Dilatation of aorta
COL5A2,Bat ear
COL5A2,EhlersDanlos syndrome type 1
COL5A2,EhlersDanlos syndrome type 2
COL5A2,Short stature
COL5A2,Thin skin
COL5A2,Increased tendency to bruise
COL5A2,Blue sclera
COL5A2,Genu recurvatum
COL5A2,Congenital Epicanthus
COL5A2,Acquired scoliosis
COL5A2,Bowel diverticula
COL5A2,Bowel diverticulosis
COL5A2,Soft skin
COL5A2,Molluscoid pseudotumors
COL5A2,Range of joint movement increased
COL5A2,Irregularly spaced teeth
COL5A2,Poor wound healing
COL5A2,Cigarettepaper scars
COL5A2,Premature birth following premature rupture of fetal membranes
COL5A2,Narrow maxilla
COL5A2,Infantile muscular hypotonia
COL5A2,Pectus excavatum
COL5A2,Joint hyperflexibility
COL5A2,EhlersDanlos syndrome classic type
COL6A1,Spontaneous abortion
COL6A1,Cachexia
COL6A1,Cardiovascular Diseases
COL6A1,Congenital clubfoot
COL6A1,Contracture
COL6A1,Contracture of joint
COL6A1,Hyperhidrosis disorder
COL6A1,Kyphosis deformity of spine
COL6A1,Liver Cirrhosis Experimental
COL6A1,Lung Neoplasms
COL6A1,Myopathy
COL6A1,Muscular Dystrophy
COL6A1,Curvature of spine
COL6A1,Sweating
COL6A1,Torticollis
COL6A1,Congenital torticollis
COL6A1,Joint laxity
COL6A1,Lower respiratory tract infection
COL6A1,Elevated creatine kinase
COL6A1,Spasmodic torticollis
COL6A1,Joint stiffness
COL6A1,Proximal muscle weakness
COL6A1,Failure to gain weight
COL6A1,Reduced fetal movement
COL6A1,Round face
COL6A1,Byzanthine arch palate
COL6A1,Creatine phosphokinase serum increased
COL6A1,Cardiovascular Abnormalities
COL6A1,Flexion contracture
COL6A1,Phrynoderma
COL6A1,Bell Palsy
COL6A1,Flexion contracture  elbow
COL6A1,Flexion contracture of proximal interphalangeal joint
COL6A1,Scleroatonic muscular dystrophy
COL6A1,Facial Paresis
COL6A1,Distal muscle weakness
COL6A1,Electromyogram abnormal
COL6A1,Congenital muscular dystrophy (disorder)
COL6A1,Acquired scoliosis
COL6A1,Increased sweating
COL6A1,Cervical Dystonia
COL6A1,Prominent ear
COL6A1,Generalized amyotrophy
COL6A1,Bethlem myopathy
COL6A1,Ankle contracture
COL6A1,Proximal neurogenic muscle weakness
COL6A1,Nocturnal hypoventilation
COL6A1,Variation in muscle fiber size
COL6A1,Hyperkyphosis
COL6A1,Infantile onset
COL6A1,Mildly increased creatine kinase
COL6A1,Flexion contractures of joints
COL6A1,Slender build
COL6A1,Muscle fiber necrosis
COL6A1,Increased laxity of wrists
COL6A1,Increased laxity of ankles
COL6A1,Increased laxity of fingers
COL6A1,Motor delay
COL6A1,Type 1 muscle fiber predominance
COL6A1,Slow progression
COL6A1,Protruding ears
COL6A1,Round full face
COL6A1,Spinal rigidity
COL6A1,Limbgirdle muscle weakness
COL6A1,Facial muscle weakness of muscles innervated by CN VII
COL6A1,Variable expressivity
COL6A1,Distal limb muscle weakness due to peripheral neuropathy
COL6A1,Progressive disorder
COL6A1,OSSIFICATION OF THE POSTERIOR LONGITUDINAL LIGAMENT OF SPINE
COL6A1,Highly variable severity
COL6A1,Neonatal Hypotonia
COL6A1,Pediatric failure to thrive
COL6A1,Feeding difficulties in infancy
COL6A1,Recurrent lower respiratory tract infection
COL6A1,Respiratory insufficiency due to muscle weakness
COL6A1,No development of motor milestones
COL6A1,Autosomal recessive predisposition
COL6A2,Cachexia
COL6A2,Cardiovascular Diseases
COL6A2,Congenital clubfoot
COL6A2,Contracture
COL6A2,Contracture of joint
COL6A2,Hyperhidrosis disorder
COL6A2,Kyphosis deformity of spine
COL6A2,Liver Cirrhosis Experimental
COL6A2,Myopathy
COL6A2,Degenerative polyarthritis
COL6A2,Curvature of spine
COL6A2,Sweating
COL6A2,Torticollis
COL6A2,Congenital torticollis
COL6A2,Joint laxity
COL6A2,Lower respiratory tract infection
COL6A2,Elevated creatine kinase
COL6A2,Spasmodic torticollis
COL6A2,Joint stiffness
COL6A2,Proximal muscle weakness
COL6A2,Failure to gain weight
COL6A2,muscle degeneration
COL6A2,Respiratory Depression
COL6A2,Reduced fetal movement
COL6A2,Round face
COL6A2,Byzanthine arch palate
COL6A2,Creatine phosphokinase serum increased
COL6A2,Cardiovascular Abnormalities
COL6A2,Neurogenic Muscular Atrophy
COL6A2,Flexion contracture
COL6A2,Phrynoderma
COL6A2,Short stature
COL6A2,Bell Palsy
COL6A2,Flexion contracture  elbow
COL6A2,Flexion contracture of proximal interphalangeal joint
COL6A2,Scleroatonic muscular dystrophy
COL6A2,Contracture of tendo achilles
COL6A2,Facial Paresis
COL6A2,Distal muscle weakness
COL6A2,Electromyogram abnormal
COL6A2,Skeletal muscle atrophy
COL6A2,Congenital muscular dystrophy (disorder)
COL6A2,Acquired scoliosis
COL6A2,Increased sweating
COL6A2,Thoracolumbar scoliosis
COL6A2,Cervical Dystonia
COL6A2,Lumbar lordosis
COL6A2,Prominent ear
COL6A2,Generalized amyotrophy
COL6A2,Myosclerosis
COL6A2,Bethlem myopathy
COL6A2,Ankle contracture
COL6A2,Proximal neurogenic muscle weakness
COL6A2,Neurogenic muscle atrophy especially in the lower limbs
COL6A2,Nocturnal hypoventilation
COL6A2,Variation in muscle fiber size
COL6A2,Hyperkyphosis
COL6A2,Infantile onset
COL6A2,Mildly increased creatine kinase
COL6A2,Flexion contractures of joints
COL6A2,Slender build
COL6A2,Myosclerosis Autosomal Recessive
COL6A2,Muscle fiber necrosis
COL6A2,Increased laxity of wrists
COL6A2,Increased laxity of ankles
COL6A2,Increased laxity of fingers
COL6A2,Motor delay
COL6A2,Type 1 muscle fiber predominance
COL6A2,Slow progression
COL6A2,Protruding ears
COL6A2,Round full face
COL6A2,Spinal rigidity
COL6A2,Limbgirdle muscle weakness
COL6A2,Facial muscle weakness of muscles innervated by CN VII
COL6A2,Variable expressivity
COL6A2,Distal limb muscle weakness due to peripheral neuropathy
COL6A2,Progressive disorder
COL6A2,Increased connective tissue
COL6A2,Highly variable severity
COL6A2,Restricted neck movement due to contractures
COL6A2,Neonatal Hypotonia
COL6A2,Pediatric failure to thrive
COL6A2,Feeding difficulties in infancy
COL6A2,Recurrent lower respiratory tract infection
COL6A2,Respiratory insufficiency due to muscle weakness
COL6A2,No development of motor milestones
COL6A2,Autosomal recessive predisposition
COL6A3,Spontaneous abortion
COL6A3,Cachexia
COL6A3,Cardiovascular Diseases
COL6A3,Congenital clubfoot
COL6A3,Contracture
COL6A3,Contracture of joint
COL6A3,Hyperhidrosis disorder
COL6A3,Kyphosis deformity of spine
COL6A3,Myopathy
COL6A3,Curvature of spine
COL6A3,Sweating
COL6A3,Torticollis
COL6A3,Congenital torticollis
COL6A3,Joint laxity
COL6A3,Lower respiratory tract infection
COL6A3,Elevated creatine kinase
COL6A3,Spasmodic torticollis
COL6A3,Organic writer's cramp
COL6A3,Joint stiffness
COL6A3,Proximal muscle weakness
COL6A3,Failure to gain weight
COL6A3,Static Tremor
COL6A3,Reduced fetal movement
COL6A3,Round face
COL6A3,Byzanthine arch palate
COL6A3,Creatine phosphokinase serum increased
COL6A3,Cardiovascular Abnormalities
COL6A3,Flexion contracture
COL6A3,Phrynoderma
COL6A3,Bell Palsy
COL6A3,Flexion contracture  elbow
COL6A3,Flexion contracture of proximal interphalangeal joint
COL6A3,Scleroatonic muscular dystrophy
COL6A3,Facial Paresis
COL6A3,Distal muscle weakness
COL6A3,Electromyogram abnormal
COL6A3,Congenital muscular dystrophy (disorder)
COL6A3,Acquired scoliosis
COL6A3,Increased sweating
COL6A3,Cervical Dystonia
COL6A3,Prominent ear
COL6A3,Generalized amyotrophy
COL6A3,Bethlem myopathy
COL6A3,Ankle contracture
COL6A3,Proximal neurogenic muscle weakness
COL6A3,Nocturnal hypoventilation
COL6A3,Variation in muscle fiber size
COL6A3,Hyperkyphosis
COL6A3,Infantile onset
COL6A3,Mildly increased creatine kinase
COL6A3,Flexion contractures of joints
COL6A3,Slender build
COL6A3,Muscle fiber necrosis
COL6A3,Increased laxity of wrists
COL6A3,Increased laxity of ankles
COL6A3,Increased laxity of fingers
COL6A3,Motor delay
COL6A3,Type 1 muscle fiber predominance
COL6A3,Slow progression
COL6A3,Protruding ears
COL6A3,Round full face
COL6A3,Spinal rigidity
COL6A3,Limbgirdle muscle weakness
COL6A3,Facial muscle weakness of muscles innervated by CN VII
COL6A3,Variable expressivity
COL6A3,Distal limb muscle weakness due to peripheral neuropathy
COL6A3,Progressive disorder
COL6A3,Highly variable severity
COL6A3,Laryngeal dystonia
COL6A3,Oromandibular dystonia
COL6A3,Neonatal Hypotonia
COL6A3,Pediatric failure to thrive
COL6A3,Feeding difficulties in infancy
COL6A3,Recurrent lower respiratory tract infection
COL6A3,Respiratory insufficiency due to muscle weakness
COL6A3,No development of motor milestones
COL6A3,Autosomal recessive predisposition
COL6A3,DYSTONIA 27
COL7A1,Alopecia
COL7A1,Anemia
COL7A1,Refractory anemias
COL7A1,Blepharitis
COL7A1,Squamous cell carcinoma
COL7A1,Cheilitis
COL7A1,Colorectal Neoplasms
COL7A1,Conjunctivitis
COL7A1,Constipation
COL7A1,Contracture
COL7A1,Contracture of joint
COL7A1,Deglutition Disorders
COL7A1,Dental caries
COL7A1,Dental Enamel Hypoplasia
COL7A1,Ectropion
COL7A1,Esophageal Stenosis
COL7A1,Microglossia
COL7A1,Microstomia
COL7A1,Osteopenia
COL7A1,Osteoporosis
COL7A1,Pruritus
COL7A1,Delayed Puberty
